2.053,-2.936,1.965
2.088,-3.008,2.022
1.948,-2.887,2.187
1.633,-3.043,2.180
1.777,-3.039,2.062
1.708,-3.077,2.137
1.896,-3.153,1.841
1.716,-3.208,1.961
1.904,-3.173,1.671
1.831,-3.272,1.661
1.752,-3.224,1.612
1.828,-3.184,1.549
1.714,-3.263,1.851
1.737,-3.195,1.854
1.718,-3.188,1.899
1.820,-3.192,1.840
1.799,-3.187,1.809
1.719,-3.227,1.824
1.791,-3.217,1.896
1.939,-3.130,1.706
1.703,-3.167,1.829
1.833,-3.179,1.883
1.835,-3.093,1.925
1.814,-3.097,1.937
1.810,-3.108,1.900
1.906,-3.085,1.857
1.875,-3.189,1.798
1.952,-3.223,1.646
1.937,-3.273,1.639
2.040,-3.167,1.567
2.157,-3.157,1.472
2.036,-3.183,1.592
1.979,-3.168,1.633
1.993,-3.186,1.688
1.965,-3.265,1.729
1.983,-3.235,1.777
1.947,-3.201,1.422
2.092,-3.173,1.437
2.054,-3.153,1.698
2.175,-3.090,1.532
2.266,-3.097,1.438
2.185,-3.025,1.528
2.172,-3.035,1.828
2.246,-2.948,1.535
2.296,-2.983,1.489
2.446,-2.951,1.527
2.364,-2.939,1.655
2.271,-3.014,1.583
2.338,-2.963,1.599
2.276,-2.983,1.808
2.324,-2.929,1.680
2.379,-2.930,1.574
2.396,-2.874,1.727
2.350,-2.902,1.614
2.354,-2.924,1.644
2.359,-2.915,1.594
2.276,-2.961,1.698
2.259,-2.957,1.722
2.420,-2.927,1.641
2.360,-2.895,1.813
2.281,-2.919,1.637
2.328,-2.887,1.614
2.320,-2.906,1.767
2.398,-2.858,1.662
2.402,-2.863,1.650
2.340,-2.929,1.738
2.297,-2.940,1.701
2.363,-2.904,1.736
2.437,-2.869,1.576
2.447,-2.882,1.661
2.396,-2.903,1.688
2.362,-2.893,1.729
2.341,-2.884,1.742
2.360,-2.857,1.703
2.388,-2.877,1.656
2.410,-2.913,1.745
2.388,-2.918,1.724
2.374,-2.915,1.672
2.427,-2.847,1.659
2.354,-2.891,1.696
2.373,-2.882,1.755
2.376,-2.867,1.683
2.301,-2.881,1.735
-,-,-
1.824,-3.068,1.955
1.798,-3.110,1.965
1.774,-3.121,1.962
1.830,-3.126,1.888
1.944,-3.063,1.919
1.894,-3.088,1.934
1.780,-3.116,2.063
1.728,-3.108,2.020
1.906,-3.043,1.908
2.037,-2.994,1.946
1.997,-2.983,2.004
1.944,-3.068,2.029
1.545,-3.169,2.106
1.819,-3.110,2.072
1.885,-3.099,2.015
1.788,-3.198,1.873
1.775,-3.189,1.742
1.819,-3.175,1.681
1.808,-3.185,1.830
1.813,-3.191,2.038
1.689,-3.229,1.833
1.800,-3.233,1.683
1.745,-3.265,1.739
1.858,-3.223,1.602
1.742,-3.321,1.606
1.711,-3.259,1.692
1.712,-3.337,1.698
1.709,-3.363,1.638
1.771,-3.249,1.544
1.694,-3.297,1.714
1.681,-3.246,1.729
1.722,-3.251,1.761
1.724,-3.235,1.915
1.731,-3.225,1.756
1.759,-3.268,1.699
1.640,-3.271,1.797
1.622,-3.269,1.821
1.622,-3.250,1.855
1.729,-3.228,1.791
1.728,-3.241,1.771
1.733,-3.238,1.708
1.812,-3.221,1.697
1.879,-3.197,1.742
1.766,-3.192,1.868
1.819,-3.189,1.885
1.755,-3.237,1.878
1.817,-3.211,1.761
1.703,-3.240,1.619
1.867,-3.292,1.482
1.826,-3.343,1.553
1.572,-3.401,1.723
1.693,-3.287,1.724
1.739,-3.314,1.761
1.672,-3.305,1.578
1.621,-3.329,1.687
1.768,-3.271,1.717
1.671,-3.396,1.574
1.956,-3.276,1.307
1.871,-3.240,1.579
1.794,-3.298,1.544
2.119,-3.089,1.496
2.063,-3.046,1.828
1.877,-3.117,2.039
2.159,-3.086,1.616
2.226,-3.071,1.450
2.304,-3.055,1.601
2.119,-3.075,1.729
2.038,-3.104,1.806
2.068,-3.103,1.693
2.106,-3.089,1.686
2.098,-3.063,1.622
2.135,-3.049,1.625
2.159,-3.057,1.692
2.194,-3.071,1.666
2.227,-3.058,1.488
2.175,-3.041,1.566
2.230,-3.003,1.594
2.240,-3.003,1.684
2.134,-3.037,1.728
2.152,-3.033,1.597
2.114,-3.069,1.693
2.171,-3.087,1.659
2.172,-3.073,1.736
2.198,-3.007,1.729
2.255,-2.979,1.646
2.225,-3.000,1.688
2.212,-2.970,1.770
2.140,-3.018,1.728
2.181,-3.026,1.696
2.142,-3.037,1.772
2.009,-3.075,1.802
-,-,-
1.992,-3.112,1.799
2.011,-3.078,1.842
2.001,-3.102,1.833
2.039,-3.058,1.777
2.022,-3.045,1.865
1.930,-3.108,1.842
2.066,-3.064,1.777
2.134,-3.047,1.675
2.056,-3.048,1.798
1.896,-3.113,1.902
1.894,-3.092,1.922
1.889,-3.079,1.978
1.864,-3.025,2.092
1.880,-3.036,1.988
1.836,-3.116,1.838
1.948,-3.144,1.789
1.954,-3.178,1.655
1.887,-3.152,1.782
1.843,-3.188,1.946
1.873,-3.139,1.879
1.742,-3.303,1.819
1.855,-3.210,1.674
1.867,-3.204,1.738
1.752,-3.250,1.706
1.732,-3.230,1.822
1.770,-3.315,1.691
1.788,-3.295,1.576
1.826,-3.285,1.524
1.840,-3.236,1.656
1.735,-3.229,1.846
1.750,-3.191,1.866
1.734,-3.199,1.887
1.750,-3.219,1.866
1.981,-3.161,1.706
1.915,-3.144,1.644
1.788,-3.179,1.843
1.775,-3.218,1.886
1.748,-3.220,1.856
1.786,-3.220,1.721
1.838,-3.286,1.651
2.047,-3.188,1.430
2.108,-3.183,1.393
2.054,-3.187,1.567
1.995,-3.166,1.551
1.810,-3.201,1.900
1.934,-3.172,1.824
1.846,-3.312,1.679
1.977,-3.262,1.554
1.912,-3.303,1.481
1.901,-3.281,1.486
1.847,-3.308,1.459
1.929,-3.235,1.496
1.864,-3.297,1.542
1.970,-3.258,1.479
2.023,-3.212,1.365
1.855,-3.250,1.687
1.832,-3.284,1.710
1.854,-3.260,1.503
1.841,-3.243,1.721
1.785,-3.280,1.782
1.961,-3.217,1.526
1.940,-3.207,1.491
1.940,-3.192,1.646
1.897,-3.210,1.679
1.985,-3.202,1.603
1.954,-3.242,1.661
1.868,-3.319,1.530
2.162,-3.170,1.328
1.948,-3.230,1.668
1.890,-3.291,1.659
1.860,-3.273,1.612
1.897,-3.197,1.400
1.888,-3.229,1.386
1.704,-3.266,1.646
1.772,-3.328,1.614
1.882,-3.308,1.449
1.889,-3.287,1.488
1.922,-3.235,1.561
1.896,-3.221,1.554
1.819,-3.264,1.658
1.754,-3.251,1.696
1.836,-3.259,1.696
1.935,-3.219,1.607
-,-,-
2.309,-3.011,1.482
2.323,-3.033,1.508
2.339,-2.997,1.474
2.360,-2.989,1.499
2.339,-3.021,1.467
2.343,-3.058,1.413
2.338,-3.079,1.459
2.308,-2.998,1.533
2.343,-2.885,1.601
2.226,-3.008,1.645
2.296,-2.886,1.618
