1.774,-3.238,1.665
1.862,-3.219,1.673
1.747,-3.234,1.630
1.663,-3.292,1.792
1.772,-3.199,1.754
1.733,-3.264,1.715
1.743,-3.272,1.710
1.729,-3.271,1.620
1.778,-3.271,1.677
1.756,-3.290,1.602
1.801,-3.227,1.648
1.723,-3.266,1.655
1.655,-3.309,1.818
1.699,-3.269,1.807
1.763,-3.234,1.734
1.713,-3.268,1.728
1.699,-3.268,1.804
1.736,-3.283,1.742
1.757,-3.251,1.732
1.677,-3.268,1.834
1.622,-3.302,1.854
1.747,-3.253,1.798
-,-,-
1.938,-3.125,1.978
1.903,-3.046,2.021
1.926,-3.087,1.918
1.773,-3.123,2.051
1.883,-3.071,1.983
1.911,-3.139,1.929
1.808,-3.098,1.898
1.946,-3.095,1.892
1.910,-3.171,1.998
1.643,-3.222,1.888
1.809,-3.265,1.763
1.756,-3.262,1.663
1.863,-3.216,1.561
1.972,-3.206,1.574
1.952,-3.198,1.554
1.909,-3.141,1.606
1.754,-3.255,1.757
1.719,-3.231,1.809
1.916,-3.158,1.789
1.935,-3.154,1.640
2.038,-3.106,1.669
1.924,-3.191,1.761
1.812,-3.312,1.637
1.956,-3.194,1.546
1.956,-3.225,1.515
1.912,-3.272,1.589
1.851,-3.237,1.661
1.767,-3.341,1.639
1.785,-3.281,1.647
1.862,-3.223,1.709
1.815,-3.156,1.764
1.834,-3.235,1.808
1.666,-3.173,1.902
1.660,-3.274,1.876
1.689,-3.274,1.765
1.800,-3.182,1.530
1.657,-3.267,1.785
1.652,-3.250,1.939
1.723,-3.214,1.804
1.781,-3.239,1.744
1.849,-3.207,1.596
1.649,-3.307,1.845
1.661,-3.284,1.755
1.652,-3.304,1.683
1.583,-3.592,1.636
1.562,-3.397,1.906
1.843,-2.938,2.071
1.860,-3.070,1.769
1.716,-3.087,1.883
1.701,-3.058,1.894
1.570,-3.146,1.979
1.724,-3.060,1.894
1.647,-3.158,1.938
1.696,-3.175,1.937
1.684,-3.217,2.052
1.669,-3.232,2.125
1.681,-3.298,1.990
-,-,-
2.065,-2.971,1.999
2.047,-2.948,1.993
2.018,-2.980,1.991
2.048,-2.981,1.909
1.981,-3.014,1.835
1.990,-3.006,2.114
1.955,-3.056,2.067
2.019,-3.063,1.895
2.075,-3.029,1.543
1.760,-3.190,1.772
1.765,-3.184,1.881
1.943,-3.140,1.674
2.029,-3.176,1.582
2.138,-3.089,1.580
1.825,-3.235,1.782
1.833,-3.199,1.805
2.043,-3.086,1.757
2.006,-3.164,1.631
2.107,-3.140,1.542
2.214,-3.106,1.462
1.918,-3.237,1.603
1.936,-3.315,1.608
1.904,-3.329,1.622
1.857,-3.322,1.514
1.856,-3.220,1.513
1.833,-3.231,1.759
1.915,-3.153,1.817
1.883,-3.181,1.795
1.747,-3.170,1.901
1.820,-3.207,1.829
1.763,-3.215,1.723
